,norm,base_features,pairwise_features,scaler,classifier,grid_accuracy_mean,grid_accuracy_std,grid_accuracy_best_params,eval_accuracy_mean,eval_accuracy_std,eval_accuracy_scores
44,-__param,triangles__param,l1_l2_linf__param,standard__None,grid__SVC,0.921568627451,0.0590681189466,"{'random_state': 0, 'max_iter': 50, 'gamma': 0.2, 'degree': 2, 'kernel': 'rbf', 'C': 0.05, 'shrinking': True}",0.915238095238,0.0545357649608,"[ 0.9047619   0.85714286  1.          0.95238095  1.          0.85714286
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.95238095
  0.85714286  0.95238095  0.80952381  0.9047619   0.9047619   0.9047619
  0.9047619   0.95238095  0.80952381  0.9047619   1.          0.9047619
  0.95238095  0.95238095  0.95238095  1.          0.9047619   0.80952381
  0.80952381  1.          0.9047619   0.76190476  0.9047619   1.
  0.95238095  0.9047619   0.95238095  0.85714286  0.95238095  0.95238095
  0.9047619   0.95238095  0.80952381  0.9047619   1.          0.80952381
  1.          0.95238095  0.95238095  0.95238095  0.85714286  0.95238095
  0.9047619   0.9047619   0.85714286  1.          0.95238095  0.85714286
  1.          0.95238095  0.85714286  0.9047619   1.          0.9047619
  0.95238095  0.80952381  0.9047619   0.9047619   0.9047619   1.
  0.95238095  0.9047619   0.9047619   0.95238095  0.9047619   0.9047619
  0.9047619   0.95238095  0.95238095  0.85714286  0.9047619   0.9047619
  0.85714286  0.9047619   0.85714286  0.85714286  0.95238095  0.95238095
  0.85714286  0.95238095  0.9047619   0.80952381  0.85714286  0.95238095
  0.95238095  0.9047619   0.85714286  0.95238095]"
45,max__param,bag_of_edges__param,l1_l2_linf__param,standard__None,grid__LR,0.980392156863,0.0397028563359,"{'n_jobs': 1, 'random_state': 0, 'max_iter': 50, 'C': 0.05, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.978095238095,0.0281073420255,"[ 0.95238095  0.95238095  1.          1.          1.          0.95238095
  1.          0.95238095  0.95238095  0.95238095  1.          1.
  0.95238095  1.          0.95238095  0.95238095  0.95238095  1.
  0.95238095  1.          0.95238095  1.          1.          1.
  0.95238095  1.          1.          1.          1.          0.9047619
  0.9047619   1.          1.          1.          1.          1.          1.
  1.          1.          0.95238095  0.95238095  0.95238095  0.9047619
  0.95238095  0.95238095  1.          1.          0.95238095  1.          1.
  1.          1.          0.95238095  1.          1.          1.          0.9047619
  1.          1.          0.95238095  1.          1.          1.
  0.95238095  1.          1.          1.          1.          1.          1.
  0.95238095  1.          1.          0.95238095  0.95238095  1.          1.
  1.          1.          0.95238095  1.          0.95238095  0.95238095
  1.          0.95238095  0.95238095  0.95238095  1.          1.          1.
  0.95238095  0.95238095  0.95238095  0.9047619   1.          1.
  0.95238095  1.          0.95238095  1.        ]"
46,max__param,bag_of_edges__param,l1_l2_linf__param,standard__None,grid__RF,0.980392156863,0.0397028563359,"{'n_jobs': 1, 'verbose': 0, 'min_samples_leaf': 1, 'n_estimators': 100, 'max_leaf_nodes': None, 'max_depth': 2, 'oob_score': False, 'random_state': 0, 'warm_start': False, 'bootstrap': True, 'max_features': 0.5, 'min_samples_split': 2, 'criterion': 'gini', 'min_weight_fraction_leaf': 0.0, 'class_weight': None}",0.98,0.0262380520266,"[ 0.95238095  0.95238095  1.          1.          1.          0.95238095
  1.          0.95238095  0.9047619   0.95238095  1.          1.
  0.95238095  1.          0.95238095  0.95238095  0.95238095  1.
  0.95238095  1.          0.95238095  1.          1.          1.
  0.95238095  1.          1.          1.          1.          0.9047619
  0.9047619   1.          1.          1.          1.          1.          1.
  1.          1.          0.95238095  0.95238095  1.          1.
  0.95238095  0.95238095  1.          1.          0.95238095  1.          1.
  1.          1.          0.95238095  1.          1.          1.
  0.95238095  1.          1.          0.95238095  1.          1.          1.
  0.95238095  1.          1.          1.          1.          1.          1.
  0.95238095  1.          1.          0.95238095  0.95238095  1.          1.
  1.          1.          0.95238095  1.          0.95238095  0.95238095
  1.          0.95238095  0.95238095  0.95238095  1.          1.          1.
  0.95238095  0.95238095  0.95238095  0.95238095  1.          1.
  0.95238095  1.          0.95238095  1.        ]"
47,max__param,bag_of_edges__param,l1_l2_linf__param,standard__None,grid__GBT,0.980392156863,0.0397028563359,"{'objective': 'binary:logistic', 'silent': True, 'subsample': 1.0, 'nthread': 1, 'learning_rate': 0.01, 'base_score': 0.5, 'gamma': 0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'seed': 0, 'max_depth': 2}",0.972857142857,0.0370419875754,"[ 0.95238095  1.          1.          1.          1.          1.          1.
  0.95238095  0.9047619   0.85714286  1.          1.          0.95238095
  1.          0.95238095  0.9047619   0.95238095  1.          0.95238095
  1.          0.95238095  1.          0.95238095  1.          0.9047619   1.
  0.95238095  1.          1.          0.95238095  0.95238095  1.
  0.95238095  1.          0.95238095  1.          1.          1.          1.
  0.95238095  0.95238095  0.95238095  0.9047619   0.85714286  0.95238095
  1.          1.          1.          1.          1.          1.          1.
  0.95238095  1.          1.          1.          0.85714286  1.          1.
  0.95238095  0.95238095  1.          0.95238095  0.95238095  1.          1.
  1.          1.          1.          1.          1.          1.          1.
  0.95238095  1.          1.          1.          0.85714286  1.          1.
  0.95238095  1.          0.95238095  0.95238095  0.95238095  0.9047619
  0.9047619   1.          1.          1.          0.95238095  0.95238095
  0.95238095  0.95238095  0.95238095  1.          1.          1.
  0.95238095  1.        ]"
48,max__param,bag_of_edges__param,l1_l2_linf__param,standard__None,grid__SGD,0.980392156863,0.0397028563359,"{'n_jobs': -1, 'eta0': 0.0, 'shuffle': True, 'learning_rate': 'optimal', 'class_weight': None, 'verbose': 0, 'l1_ratio': 0, 'loss': 'log', 'alpha': 0.001, 'power_t': 0.5, 'epsilon': 0.1, 'fit_intercept': True, 'n_iter': 50, 'penalty': 'elasticnet', 'random_state': 0}",0.976666666667,0.0304873491476,"[ 0.95238095  0.95238095  1.          1.          1.          0.95238095
  1.          1.          0.95238095  0.95238095  1.          1.
  0.95238095  1.          0.95238095  0.95238095  0.95238095  1.
  0.95238095  1.          0.95238095  1.          1.          1.          1.
  1.          1.          1.          1.          0.9047619   0.9047619   1.
  1.          0.95238095  1.          1.          1.          0.95238095
  1.          0.95238095  0.95238095  0.95238095  0.95238095  0.95238095
  0.95238095  1.          1.          0.95238095  1.          1.          1.
  1.          0.95238095  1.          1.          1.          0.85714286
  1.          1.          0.95238095  1.          1.          1.
  0.95238095  1.          1.          1.          1.          1.          1.
  0.95238095  1.          1.          0.95238095  0.95238095  1.          1.
  1.          1.          0.95238095  1.          0.95238095  0.95238095
  1.          0.95238095  0.95238095  0.9047619   0.95238095  1.          1.
  0.9047619   0.95238095  0.95238095  0.9047619   1.          1.
  0.95238095  1.          0.95238095  1.        ]"
49,max__param,bag_of_edges__param,l1_l2_linf__param,standard__None,grid__SVC,0.980392156863,0.0397028563359,"{'random_state': 0, 'max_iter': 50, 'gamma': 0.05, 'degree': 2, 'kernel': 'rbf', 'C': 0.05, 'shrinking': True}",0.978571428571,0.0272512455768,"[ 0.95238095  0.95238095  1.          1.          1.          0.95238095
  1.          1.          0.95238095  0.95238095  1.          1.
  0.95238095  1.          0.95238095  0.95238095  0.95238095  1.
  0.95238095  1.          0.95238095  1.          1.          1.          1.
  1.          1.          1.          1.          0.9047619   0.9047619   1.
  1.          1.          1.          1.          1.          0.95238095
  1.          0.95238095  0.95238095  0.95238095  0.95238095  0.95238095
  0.95238095  1.          1.          0.95238095  1.          1.          1.
  1.          0.95238095  1.          1.          1.          0.9047619   1.
  1.          0.95238095  1.          1.          1.          0.95238095
  1.          1.          1.          1.          0.95238095  1.
  0.95238095  1.          1.          0.95238095  0.95238095  1.          1.
  1.          1.          0.95238095  1.          0.95238095  0.95238095
  1.          0.95238095  0.95238095  0.95238095  1.          1.          1.
  0.95238095  0.95238095  0.95238095  0.9047619   1.          1.
  0.95238095  1.          0.95238095  1.        ]"
50,max__param,degrees__param,l1_l2_linf__param,standard__None,grid__LR,0.960784313725,0.0471200581988,"{'n_jobs': 1, 'random_state': 0, 'max_iter': 50, 'C': 0.05, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.95619047619,0.0402261182513,"[ 0.95238095  0.95238095  1.          1.          1.          0.9047619   1.
  0.95238095  0.95238095  0.95238095  0.95238095  1.          0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.95238095  0.9047619   1.
  0.85714286  1.          1.          1.          1.          0.95238095
  1.          1.          0.95238095  0.9047619   0.9047619   1.
  0.95238095  0.9047619   0.95238095  1.          1.          0.9047619
  0.95238095  0.9047619   0.95238095  0.95238095  0.95238095  0.95238095
  0.9047619   1.          1.          0.95238095  1.          1.          1.
  1.          0.9047619   1.          0.95238095  0.95238095  0.9047619   1.
  1.          0.95238095  1.          1.          0.95238095  0.9047619   1.
  1.          0.95238095  0.9047619   0.95238095  0.95238095  0.95238095
  1.          1.          0.95238095  0.9047619   1.          0.9047619
  0.95238095  1.          0.95238095  0.95238095  0.85714286  0.9047619
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.95238095
  1.          0.85714286  0.95238095  0.95238095  0.9047619   0.9047619   1.
  0.95238095  1.          0.85714286  1.        ]"
51,max__param,degrees__param,l1_l2_linf__param,standard__None,grid__RF,0.941176470588,0.0649579167587,"{'n_jobs': 1, 'verbose': 0, 'min_samples_leaf': 1, 'n_estimators': 100, 'max_leaf_nodes': None, 'max_depth': 2, 'oob_score': False, 'random_state': 0, 'warm_start': False, 'bootstrap': True, 'max_features': 0.5, 'min_samples_split': 2, 'criterion': 'gini', 'min_weight_fraction_leaf': 0.0, 'class_weight': None}",0.938095238095,0.0501697797755,"[ 0.85714286  0.85714286  0.9047619   1.          0.9047619   0.9047619   1.
  0.80952381  0.9047619   0.95238095  0.9047619   1.          0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.95238095  0.9047619   1.
  0.80952381  0.95238095  1.          1.          0.95238095  0.95238095
  0.9047619   1.          0.9047619   0.9047619   0.9047619   0.95238095
  0.95238095  0.85714286  0.95238095  0.95238095  1.          0.85714286
  0.95238095  0.9047619   0.95238095  0.85714286  0.9047619   0.95238095
  0.85714286  1.          1.          0.95238095  1.          1.          1.
  1.          0.9047619   0.9047619   0.95238095  0.95238095  0.9047619   1.
  1.          0.9047619   1.          1.          0.95238095  0.9047619   1.
  1.          0.9047619   0.95238095  0.95238095  0.95238095  0.9047619   1.
  1.          0.95238095  0.9047619   1.          0.9047619   0.95238095
  1.          0.95238095  0.9047619   0.85714286  0.9047619   0.95238095
  0.9047619   0.95238095  0.95238095  0.85714286  0.95238095  1.
  0.85714286  0.95238095  0.95238095  0.80952381  0.85714286  0.9047619
  0.95238095  0.95238095  0.9047619   1.        ]"
52,max__param,degrees__param,l1_l2_linf__param,standard__None,grid__GBT,0.941176470588,0.0649579167587,"{'objective': 'binary:logistic', 'silent': True, 'subsample': 1.0, 'nthread': 1, 'learning_rate': 0.01, 'base_score': 0.5, 'gamma': 0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'seed': 0, 'max_depth': 2}",0.916666666667,0.0596189715502,"[ 0.9047619   0.76190476  0.9047619   1.          0.9047619   0.9047619
  0.95238095  0.80952381  0.9047619   0.95238095  0.9047619   0.9047619
  0.9047619   0.95238095  0.9047619   0.95238095  0.85714286  0.85714286
  0.9047619   1.          0.80952381  1.          1.          0.95238095
  0.85714286  0.95238095  0.95238095  1.          0.85714286  0.85714286
  0.85714286  0.9047619   0.95238095  0.85714286  0.9047619   0.9047619
  0.9047619   0.85714286  0.9047619   0.9047619   0.95238095  0.80952381
  0.9047619   0.95238095  0.80952381  1.          1.          0.85714286
  1.          0.9047619   0.95238095  1.          0.80952381  0.95238095
  0.95238095  0.9047619   0.9047619   1.          0.9047619   0.85714286
  1.          1.          0.95238095  0.9047619   1.          0.9047619
  0.9047619   0.95238095  0.95238095  0.9047619   0.9047619   1.          1.
  0.95238095  0.9047619   1.          0.9047619   0.95238095  1.
  0.95238095  0.9047619   0.85714286  0.9047619   0.9047619   0.80952381
  0.9047619   0.9047619   0.85714286  0.95238095  1.          0.85714286
  0.95238095  0.95238095  0.76190476  0.85714286  0.80952381  0.95238095
  0.80952381  0.9047619   1.        ]"
53,max__param,degrees__param,l1_l2_linf__param,standard__None,grid__SGD,0.960784313725,0.0471200581988,"{'n_jobs': -1, 'eta0': 0.0, 'shuffle': True, 'learning_rate': 'optimal', 'class_weight': None, 'verbose': 0, 'l1_ratio': 0, 'loss': 'hinge', 'alpha': 0.001, 'power_t': 0.5, 'epsilon': 0.1, 'fit_intercept': True, 'n_iter': 50, 'penalty': 'elasticnet', 'random_state': 0}",0.945238095238,0.041717655876,"[ 0.85714286  0.95238095  0.85714286  1.          1.          0.9047619   1.
  0.95238095  0.80952381  0.95238095  0.95238095  1.          0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.95238095  0.9047619   1.
  0.85714286  0.9047619   1.          1.          0.9047619   0.95238095
  0.95238095  0.95238095  0.95238095  0.9047619   0.9047619   0.9047619   1.
  0.9047619   0.95238095  0.9047619   0.9047619   0.95238095  0.95238095
  0.95238095  0.95238095  0.95238095  0.9047619   0.95238095  0.85714286
  1.          1.          0.95238095  1.          1.          1.          1.
  0.9047619   1.          0.95238095  0.95238095  0.9047619   0.95238095
  1.          0.95238095  0.95238095  1.          0.95238095  0.9047619   1.
  1.          0.95238095  0.95238095  0.95238095  0.95238095  0.95238095
  1.          1.          0.95238095  0.9047619   1.          0.9047619
  0.95238095  0.95238095  0.95238095  0.95238095  0.9047619   0.9047619
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.95238095
  1.          0.9047619   0.95238095  0.95238095  0.85714286  0.9047619   1.
  0.9047619   0.9047619   0.9047619   0.95238095]"
54,max__param,degrees__param,l1_l2_linf__param,standard__None,grid__SVC,0.960784313725,0.0471200581988,"{'random_state': 0, 'max_iter': 50, 'gamma': 0.01, 'degree': 2, 'kernel': 'linear', 'C': 0.05, 'shrinking': True}",0.955238095238,0.0397383734191,"[ 0.95238095  0.80952381  1.          1.          1.          0.9047619   1.
  0.95238095  0.95238095  0.95238095  0.95238095  1.          0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.95238095  0.9047619   1.
  0.85714286  1.          1.          1.          0.95238095  0.95238095
  1.          1.          0.95238095  0.9047619   0.9047619   1.
  0.95238095  0.9047619   0.95238095  1.          0.9047619   0.9047619
  0.95238095  0.9047619   0.95238095  0.95238095  0.95238095  0.95238095
  0.9047619   1.          1.          0.95238095  1.          1.          1.
  1.          0.9047619   1.          0.95238095  0.95238095  0.9047619   1.
  1.          0.95238095  1.          1.          0.95238095  0.9047619   1.
  1.          0.95238095  0.95238095  0.95238095  0.95238095  0.95238095
  1.          1.          0.95238095  0.9047619   1.          0.9047619
  0.95238095  1.          0.95238095  0.95238095  0.9047619   0.9047619
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.95238095
  1.          0.9047619   0.95238095  0.95238095  0.9047619   0.9047619   1.
  0.95238095  1.          0.9047619   1.        ]"
55,max__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__LR,0.843137254902,0.0925419571915,"{'n_jobs': 1, 'random_state': 0, 'max_iter': 50, 'C': 0.05, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.83380952381,0.0726857617051,"[ 0.76190476  0.71428571  0.85714286  0.85714286  0.95238095  0.76190476
  0.9047619   0.76190476  0.95238095  0.85714286  0.9047619   0.85714286
  0.85714286  0.85714286  0.76190476  0.71428571  0.80952381  0.85714286
  0.9047619   0.9047619   0.71428571  0.85714286  0.9047619   0.9047619
  0.9047619   0.85714286  0.9047619   0.80952381  0.76190476  0.76190476
  0.80952381  0.95238095  0.76190476  0.66666667  0.76190476  0.9047619
  0.80952381  0.9047619   0.71428571  0.76190476  0.9047619   0.9047619
  0.80952381  0.80952381  0.71428571  0.9047619   0.85714286  0.80952381
  0.95238095  0.9047619   0.95238095  0.85714286  0.76190476  0.95238095
  0.85714286  0.9047619   0.85714286  1.          0.80952381  0.80952381
  0.9047619   0.85714286  0.71428571  0.76190476  0.95238095  0.85714286
  0.9047619   0.71428571  0.80952381  0.85714286  0.80952381  0.9047619
  0.85714286  0.9047619   0.85714286  0.9047619   0.80952381  0.76190476
  0.76190476  0.80952381  0.85714286  0.80952381  0.85714286  0.71428571
  0.76190476  0.80952381  0.71428571  0.80952381  0.80952381  0.80952381
  0.76190476  0.9047619   0.85714286  0.76190476  0.76190476  0.9047619
  0.80952381  0.76190476  0.71428571  0.9047619 ]"
56,max__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__RF,0.843137254902,0.0812602579808,"{'n_jobs': 1, 'verbose': 0, 'min_samples_leaf': 1, 'n_estimators': 100, 'max_leaf_nodes': None, 'max_depth': 5, 'oob_score': False, 'random_state': 0, 'warm_start': False, 'bootstrap': True, 'max_features': 0.5, 'min_samples_split': 2, 'criterion': 'gini', 'min_weight_fraction_leaf': 0.0, 'class_weight': None}",0.852380952381,0.0694977119968,"[ 0.9047619   0.71428571  0.85714286  0.85714286  0.9047619   0.85714286
  0.95238095  0.71428571  0.85714286  0.85714286  0.80952381  0.9047619
  0.85714286  0.85714286  0.9047619   0.85714286  0.85714286  0.9047619
  0.80952381  1.          0.80952381  0.85714286  0.9047619   0.95238095
  0.80952381  0.85714286  0.85714286  0.85714286  0.80952381  0.80952381
  0.76190476  0.9047619   0.85714286  0.66666667  0.76190476  0.9047619
  0.80952381  0.9047619   0.9047619   0.76190476  0.9047619   0.80952381
  0.85714286  0.80952381  0.66666667  0.95238095  0.9047619   0.71428571
  1.          0.95238095  0.95238095  0.85714286  0.71428571  0.9047619
  0.85714286  0.85714286  0.85714286  0.95238095  0.95238095  0.9047619
  0.9047619   0.76190476  0.76190476  0.85714286  0.85714286  0.9047619
  0.85714286  0.9047619   0.95238095  0.85714286  0.80952381  0.80952381
  0.85714286  0.76190476  0.80952381  0.95238095  0.9047619   0.9047619
  0.85714286  0.95238095  0.71428571  0.80952381  0.76190476  0.80952381
  0.80952381  0.85714286  0.80952381  0.85714286  0.9047619   0.9047619
  0.80952381  0.85714286  0.85714286  0.80952381  0.76190476  0.9047619
  0.9047619   0.76190476  0.80952381  0.9047619 ]"
57,max__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__GBT,0.852941176471,0.0814964801593,"{'objective': 'binary:logistic', 'silent': True, 'subsample': 0.9, 'nthread': 1, 'learning_rate': 0.2, 'base_score': 0.5, 'gamma': 0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'seed': 0, 'max_depth': 4}",0.844761904762,0.0708292315739,"[ 0.80952381  0.66666667  0.80952381  0.85714286  0.9047619   0.85714286
  0.95238095  0.76190476  0.76190476  0.85714286  0.9047619   0.95238095
  0.85714286  0.9047619   0.9047619   0.76190476  0.9047619   0.9047619
  0.80952381  0.9047619   0.80952381  0.85714286  0.95238095  0.95238095
  0.76190476  0.9047619   0.85714286  0.9047619   0.80952381  0.76190476
  0.76190476  0.85714286  0.80952381  0.76190476  0.71428571  0.95238095
  0.76190476  0.9047619   0.80952381  0.80952381  0.85714286  0.85714286
  0.80952381  0.85714286  0.71428571  0.95238095  0.9047619   0.76190476
  1.          0.9047619   0.95238095  0.80952381  0.71428571  0.9047619
  0.85714286  0.9047619   0.85714286  0.9047619   0.85714286  0.85714286
  0.9047619   0.76190476  0.76190476  0.76190476  0.9047619   0.9047619
  0.85714286  0.9047619   0.9047619   0.80952381  0.80952381  0.9047619
  0.85714286  0.80952381  0.80952381  0.95238095  0.9047619   0.85714286
  0.80952381  0.85714286  0.66666667  0.80952381  0.85714286  0.76190476
  0.80952381  0.76190476  0.76190476  0.85714286  0.80952381  0.9047619
  0.85714286  0.95238095  0.9047619   0.85714286  0.66666667  0.85714286
  0.85714286  0.80952381  0.76190476  0.9047619 ]"
58,max__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__SGD,0.911764705882,0.0822010737892,"{'n_jobs': -1, 'eta0': 0.0, 'shuffle': True, 'learning_rate': 'optimal', 'class_weight': None, 'verbose': 0, 'l1_ratio': 0.8, 'loss': 'modified_huber', 'alpha': 0.001, 'power_t': 0.5, 'epsilon': 0.1, 'fit_intercept': True, 'n_iter': 50, 'penalty': 'elasticnet', 'random_state': 0}",0.837619047619,0.0873118320107,"[ 0.80952381  0.76190476  0.9047619   0.9047619   0.9047619   0.76190476
  0.9047619   0.80952381  0.80952381  0.95238095  0.95238095  0.9047619
  0.80952381  0.76190476  0.80952381  0.76190476  0.85714286  0.85714286
  0.80952381  0.9047619   0.85714286  0.9047619   0.85714286  0.47619048
  0.85714286  0.80952381  0.95238095  0.71428571  0.80952381  0.85714286
  0.80952381  0.80952381  0.80952381  0.71428571  0.66666667  0.80952381
  0.9047619   0.9047619   0.76190476  0.80952381  0.76190476  0.71428571
  0.80952381  0.9047619   0.71428571  0.85714286  0.85714286  1.          1.
  1.          0.9047619   0.76190476  0.80952381  0.66666667  0.85714286
  0.9047619   0.85714286  0.9047619   0.9047619   0.9047619   0.80952381
  0.95238095  0.76190476  0.85714286  0.71428571  0.9047619   0.9047619
  0.9047619   0.9047619   0.80952381  0.95238095  0.85714286  0.85714286
  0.85714286  0.85714286  0.95238095  0.85714286  0.80952381  0.80952381
  0.95238095  0.80952381  0.52380952  0.80952381  0.80952381  0.76190476
  0.76190476  0.80952381  0.80952381  0.71428571  0.9047619   0.76190476
  0.80952381  0.9047619   0.95238095  0.80952381  0.9047619   0.9047619
  0.9047619   0.80952381  0.85714286]"
59,max__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__SVC,0.823529411765,0.106497847953,"{'random_state': 0, 'max_iter': 50, 'gamma': 0.01, 'degree': 2, 'kernel': 'linear', 'C': 0.4, 'shrinking': True}",0.823333333333,0.0738617326872,"[ 0.76190476  0.71428571  0.85714286  0.85714286  0.95238095  0.76190476
  0.95238095  0.71428571  0.85714286  0.80952381  0.9047619   0.85714286
  0.9047619   0.85714286  0.71428571  0.76190476  0.9047619   0.85714286
  0.9047619   0.9047619   0.66666667  0.80952381  0.76190476  0.9047619
  0.85714286  0.85714286  0.9047619   0.80952381  0.76190476  0.80952381
  0.76190476  0.85714286  0.80952381  0.61904762  0.76190476  0.80952381
  0.80952381  0.9047619   0.76190476  0.71428571  0.85714286  0.9047619
  0.80952381  0.80952381  0.57142857  0.80952381  0.85714286  0.80952381
  0.95238095  0.9047619   1.          0.76190476  0.66666667  0.85714286
  0.9047619   0.80952381  0.85714286  0.9047619   0.85714286  0.9047619
  0.9047619   0.9047619   0.76190476  0.80952381  0.95238095  0.9047619
  0.9047619   0.80952381  0.80952381  0.80952381  0.80952381  0.80952381
  0.80952381  0.80952381  0.80952381  0.9047619   0.80952381  0.80952381
  0.71428571  0.80952381  0.85714286  0.80952381  0.80952381  0.71428571
  0.76190476  0.80952381  0.71428571  0.80952381  0.85714286  0.85714286
  0.76190476  0.9047619   0.80952381  0.76190476  0.76190476  0.85714286
  0.80952381  0.80952381  0.76190476  0.85714286]"
60,max__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__LR,0.941176470588,0.119108569008,"{'n_jobs': 1, 'random_state': 0, 'max_iter': 50, 'C': 0.05, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.938095238095,0.0464133064039,"[ 1.          0.9047619   0.9047619   0.9047619   0.95238095  1.
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.9047619   1.
  0.95238095  0.95238095  0.95238095  0.9047619   0.95238095  0.9047619   1.
  0.95238095  0.95238095  0.95238095  0.9047619   0.95238095  0.85714286
  1.          0.85714286  0.95238095  0.9047619   1.          0.80952381
  0.95238095  0.95238095  0.95238095  0.95238095  0.95238095  0.9047619
  0.95238095  0.9047619   0.95238095  0.9047619   0.95238095  0.95238095
  0.95238095  1.          0.85714286  0.9047619   1.          0.85714286
  1.          0.9047619   0.9047619   1.          1.          0.9047619
  0.9047619   0.9047619   0.95238095  0.95238095  1.          0.95238095
  0.85714286  0.9047619   0.95238095  1.          0.95238095  1.          1.
  1.          0.9047619   0.9047619   0.9047619   1.          0.95238095
  0.95238095  0.95238095  0.95238095  0.80952381  1.          0.9047619
  0.95238095  1.          0.9047619   0.95238095  0.95238095  0.85714286
  1.          0.95238095  1.          0.85714286  0.95238095  0.9047619
  0.95238095  0.95238095  0.9047619   1.          0.85714286  0.85714286
  0.9047619 ]"
61,max__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__RF,0.941176470588,0.101317730845,"{'n_jobs': 1, 'verbose': 0, 'min_samples_leaf': 1, 'n_estimators': 100, 'max_leaf_nodes': None, 'max_depth': 2, 'oob_score': False, 'random_state': 0, 'warm_start': False, 'bootstrap': True, 'max_features': 0.5, 'min_samples_split': 2, 'criterion': 'gini', 'min_weight_fraction_leaf': 0.0, 'class_weight': None}",0.934761904762,0.0515760671528,"[ 1.          0.85714286  0.85714286  0.95238095  0.95238095  0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.80952381  0.80952381
  1.          0.95238095  0.95238095  0.9047619   0.95238095  0.9047619
  0.9047619   1.          0.95238095  0.95238095  0.9047619   0.9047619
  0.95238095  0.85714286  1.          0.76190476  0.95238095  0.95238095
  1.          0.85714286  0.9047619   0.95238095  0.95238095  1.
  0.95238095  0.95238095  1.          0.9047619   0.95238095  0.85714286
  0.95238095  0.85714286  0.95238095  0.95238095  0.85714286  0.95238095
  1.          0.9047619   1.          0.9047619   0.9047619   1.          1.
  0.9047619   0.95238095  0.85714286  0.9047619   1.          1.
  0.95238095  0.9047619   0.95238095  0.95238095  1.          0.95238095
  0.95238095  0.95238095  0.95238095  0.80952381  0.95238095  0.9047619   1.
  0.95238095  1.          1.          0.95238095  0.80952381  0.9047619
  0.9047619   1.          1.          0.9047619   0.95238095  0.95238095
  0.9047619   0.9047619   0.9047619   0.95238095  0.9047619   1.          0.9047619
  0.95238095  1.          0.95238095  0.95238095  0.9047619   0.9047619
  0.9047619 ]"
62,max__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__GBT,0.941176470588,0.0911290199108,"{'objective': 'binary:logistic', 'silent': True, 'subsample': 1.0, 'nthread': 1, 'learning_rate': 0.01, 'base_score': 0.5, 'gamma': 0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'seed': 0, 'max_depth': 2}",0.94,0.0524328746991,"[ 0.95238095  0.85714286  0.9047619   0.95238095  0.95238095  0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.85714286
  1.          0.95238095  0.95238095  0.95238095  0.95238095  0.95238095
  0.9047619   1.          0.95238095  0.95238095  0.95238095  0.9047619
  0.9047619   0.85714286  1.          0.71428571  0.95238095  0.95238095
  0.95238095  0.85714286  0.9047619   0.95238095  0.95238095  1.
  0.95238095  0.95238095  1.          0.9047619   0.95238095  0.9047619
  0.95238095  0.85714286  0.95238095  0.95238095  0.76190476  0.95238095
  1.          0.9047619   1.          0.9047619   0.9047619   1.
  0.95238095  0.9047619   0.95238095  0.9047619   0.95238095  1.          1.
  0.95238095  0.9047619   0.9047619   0.95238095  1.          0.95238095
  1.          1.          1.          0.80952381  0.95238095  0.9047619   1.
  0.95238095  1.          1.          0.95238095  0.80952381  1.          0.9047619
  1.          1.          0.9047619   0.95238095  0.95238095  0.9047619   1.
  0.9047619   1.          0.9047619   0.95238095  0.95238095  0.95238095
  1.          0.95238095  1.          0.9047619   0.9047619   0.9047619 ]"
